target,target_label,feature,rho,abs_rho,p_value,n,p_adjusted,significant_bh
k,"K₂O, mg/kg",spectral_PCA_3_spring,-0.06888803585330963,0.06888803585330963,0.03763137766560532,911,0.0550493296136855,False
k,"K₂O, mg/kg",spectral_PCA_3_summer,-0.1631722599193941,0.1631722599193941,6.486143905964177e-08,1085,1.5303712810385522e-07,True
k,"K₂O, mg/kg",spectral_PCA_4_autumn,0.27458379385980614,0.27458379385980614,8.29055192318457e-19,1003,4.769396162551123e-18,True
k,"K₂O, mg/kg",spectral_PCA_4_late_summer,0.16227596919801535,0.16227596919801535,7.66830046370971e-08,1085,1.8009953382657668e-07,True
k,"K₂O, mg/kg",spectral_PCA_4_spring,0.014232315616411672,0.014232315616411672,0.6679212340996769,911,0.7154302758557208,False
k,"K₂O, mg/kg",spectral_PCA_4_summer,0.0756429750747332,0.0756429750747332,0.01269084569492819,1085,0.019870681944352396,True
k,"K₂O, mg/kg",spectral_PCA_5_autumn,0.18219527853786102,0.18219527853786102,6.185252199525246e-09,1003,1.583424563078463e-08,True
k,"K₂O, mg/kg",spectral_PCA_5_late_summer,-0.07483456953395237,0.07483456953395237,0.013677721411202446,1085,0.021221192007683794,True
k,"K₂O, mg/kg",spectral_PCA_5_spring,-0.1230756019646104,0.1230756019646104,0.00019622389179157747,911,0.0003734819055661251,True
k,"K₂O, mg/kg",spectral_PCA_5_summer,-0.07135571732100653,0.07135571732100653,0.018738248678515607,1085,0.02846879324451036,True
k,"K₂O, mg/kg",spectral_SAVI_autumn,0.19421538871742294,0.19421538871742294,5.563878991869086e-10,1003,1.5398411047767417e-09,True
k,"K₂O, mg/kg",spectral_SAVI_late_summer,-0.22661290595637046,0.22661290595637046,4.209176583360293e-14,1085,1.5730645333434087e-13,True
k,"K₂O, mg/kg",spectral_SAVI_spring,-0.32314801879366856,0.32314801879366856,8.611180868356117e-28,1085,1.0253313033949609e-26,True
k,"K₂O, mg/kg",spectral_SAVI_summer,-0.05532350507914084,0.05532350507914084,0.06851353172817805,1085,0.09480791417520855,False
k,"K₂O, mg/kg",glcm_glcm_nir_asm_autumn,-0.16416400710918036,0.16416400710918036,1.7123505008074816e-07,1003,3.9492047586190565e-07,True
k,"K₂O, mg/kg",glcm_glcm_nir_asm_late_summer,-0.23246231844959026,0.23246231844959026,8.848105060484834e-15,1085,3.5671100716285316e-14,True
k,"K₂O, mg/kg",glcm_glcm_nir_asm_spring,-0.18789162182730806,0.18789162182730806,4.4454801328644566e-10,1085,1.2370031674057619e-09,True
k,"K₂O, mg/kg",glcm_glcm_nir_asm_summer,-0.24245449281266168,0.24245449281266168,5.577225886768498e-16,1085,2.461672115539199e-15,True
k,"K₂O, mg/kg",glcm_glcm_nir_contrast_autumn,0.018961087558491428,0.018961087558491428,0.5486354832466654,1003,0.6093305150158194,False
k,"K₂O, mg/kg",glcm_glcm_nir_contrast_late_summer,0.11300953453748046,0.11300953453748046,0.00019138590803506502,1085,0.00036563277952967644,True
k,"K₂O, mg/kg",glcm_glcm_nir_contrast_spring,0.2588612611989402,0.2588612611989402,4.514987755420031e-18,1085,2.40799346955735e-17,True
k,"K₂O, mg/kg",glcm_glcm_nir_contrast_summer,0.09701767327739462,0.09701767327739462,0.0013763534308704087,1085,0.0023887896834089806,True
k,"K₂O, mg/kg",glcm_glcm_nir_ent_autumn,0.16383736896149875,0.16383736896149875,1.8127351053997433e-07,1003,4.143394526627985e-07,True
k,"K₂O, mg/kg",glcm_glcm_nir_ent_late_summer,0.2319161637534845,0.2319161637534845,1.0253749862233077e-14,1085,4.1014999448932306e-14,True
k,"K₂O, mg/kg",glcm_glcm_nir_ent_spring,0.19365046659125185,0.19365046659125185,1.25648088133911e-10,1085,3.6552171093501385e-10,True
k,"K₂O, mg/kg",glcm_glcm_nir_ent_summer,0.22152590104577496,0.22152590104577496,1.5782701155530853e-13,1085,5.534755473720409e-13,True
k,"K₂O, mg/kg",glcm_glcm_nir_idm_autumn,-0.18043777571000225,0.18043777571000225,8.68129556536461e-09,1003,2.1895681425944236e-08,True
k,"K₂O, mg/kg",glcm_glcm_nir_idm_late_summer,-0.1565153532942263,0.1565153532942263,2.200675510551854e-07,1085,5.00775938401133e-07,True
k,"K₂O, mg/kg",glcm_glcm_nir_idm_spring,-0.26685121129576556,0.26685121129576556,3.807463480447024e-19,1085,2.2934368258692663e-18,True
k,"K₂O, mg/kg",glcm_glcm_nir_idm_summer,-0.2341066550175005,0.2341066550175005,5.663426574010976e-15,1085,2.3197395247148958e-14,True
k,"K₂O, mg/kg",glcm_glcm_red_asm_autumn,-0.18516379985105783,0.18516379985105783,3.4624880506966584e-09,1003,9.185460528273e-09,True
k,"K₂O, mg/kg",glcm_glcm_red_asm_late_summer,-0.23366543918273094,0.23366543918273094,6.385841055980556e-15,1085,2.5948814449698768e-14,True
k,"K₂O, mg/kg",glcm_glcm_red_asm_spring,-0.1634969516650863,0.1634969516650863,6.103055543426286e-08,1085,1.446650202886231e-07,True
k,"K₂O, mg/kg",glcm_glcm_red_asm_summer,-0.20489956769448744,0.20489956769448744,9.499016039642646e-12,1085,3.0208051008056116e-11,True
k,"K₂O, mg/kg",glcm_glcm_red_contrast_autumn,-0.07027043711921438,0.07027043711921438,0.026050814609974694,1003,0.03922946200090307,True
k,"K₂O, mg/kg",glcm_glcm_red_contrast_late_summer,-0.055018977079379375,0.055018977079379375,0.07005236085775106,1085,0.09667603439128987,False
k,"K₂O, mg/kg",glcm_glcm_red_contrast_spring,0.22569301726299495,0.22569301726299495,5.358295694228074e-14,1085,1.9596052824605527e-13,True
k,"K₂O, mg/kg",glcm_glcm_red_contrast_summer,0.01808407305462418,0.01808407305462418,0.5518171161527018,1085,0.611537583268795,False
k,"K₂O, mg/kg",glcm_glcm_red_ent_autumn,0.18156532079498958,0.18156532079498958,6.987082771045208e-09,1003,1.7797942182960926e-08,True
k,"K₂O, mg/kg",glcm_glcm_red_ent_late_summer,0.23083472079751208,0.23083472079751208,1.3714911338998934e-14,1085,5.360331759975156e-14,True
k,"K₂O, mg/kg",glcm_glcm_red_ent_spring,0.1732879959510872,0.1732879959510872,9.1960170058215e-09,1085,2.3080199544022587e-08,True
k,"K₂O, mg/kg",glcm_glcm_red_ent_summer,0.21251620661257373,0.21251620661257373,1.515991795086357e-12,1085,5.040180513533863e-12,True
k,"K₂O, mg/kg",glcm_glcm_red_idm_autumn,-0.17614830389340802,0.17614830389340802,1.958170514600482e-08,1003,4.797049298925583e-08,True
k,"K₂O, mg/kg",glcm_glcm_red_idm_late_summer,-0.17039118163355255,0.17039118163355255,1.6284532455138318e-08,1085,4.027865032382038e-08,True
k,"K₂O, mg/kg",glcm_glcm_red_idm_spring,-0.2658418401073428,0.2658418401073428,5.228102197733773e-19,1085,3.1125445642322e-18,True
k,"K₂O, mg/kg",glcm_glcm_red_idm_summer,-0.21984480745359586,0.21984480745359586,2.4254974614343046e-13,1085,8.447991158192952e-13,True
k,"K₂O, mg/kg",topo_DEM,0.09556029766779274,0.09556029766779274,0.001625573170480618,1085,0.002811802240831339,True
k,"K₂O, mg/kg",topo_TPI,-0.025617036185484842,0.025617036185484842,0.3992430370437302,1085,0.4584749990853043,False
k,"K₂O, mg/kg",topo_TWI,-0.12244438151721791,0.12244438151721791,5.258894292888252e-05,1085,0.00010436255340925524,True
k,"K₂O, mg/kg",topo_aspect_cos,0.019309417770257766,0.019309417770257766,0.5251900474721537,1085,0.5858329069841889,False
k,"K₂O, mg/kg",topo_aspect_sin,-0.41186711119278624,0.41186711119278624,1.1275869494332502e-45,1085,1.1546490362196483e-43,True
k,"K₂O, mg/kg",topo_plan_curvature,-0.08516647388845794,0.08516647388845794,0.0049974947396760365,1085,0.008307523723097827,True
k,"K₂O, mg/kg",topo_profile_curvature,0.005083131423055917,0.005083131423055917,0.8671788001129558,1085,0.8897706325808283,False
k,"K₂O, mg/kg",topo_slope,0.25107119851359383,0.25107119851359383,4.642324196762558e-17,1085,2.242330178058896e-16,True
k,"K₂O, mg/kg",climate_MAT,-0.22579543683991002,0.22579543683991002,5.216481997616832e-14,1085,1.921466750201308e-13,True
k,"K₂O, mg/kg",climate_MAP,0.20841078324467754,0.20841078324467754,4.112239968253034e-12,1085,1.3241929960663858e-11,True
k,"K₂O, mg/kg",climate_GS_temp,-0.20178131108914585,0.20178131108914585,1.973153402716187e-11,1085,6.122754801155684e-11,True
k,"K₂O, mg/kg",climate_GS_precip,-0.2694924583461988,0.2694924583461988,1.6500603460258771e-19,1085,1.017868550801505e-18,True
k,"K₂O, mg/kg",cs_GNDVI_diff_autumn,-0.15707397391732308,0.15707397391732308,2.9535168907663177e-06,877,6.274691485777405e-06,True
k,"K₂O, mg/kg",cs_GNDVI_diff_late_summer,-0.17543719193860477,0.17543719193860477,5.980666961998012e-09,1085,1.5387444645944636e-08,True
k,"K₂O, mg/kg",cs_GNDVI_diff_spring,0.07594296012428148,0.07594296012428148,0.012340968539980976,1085,0.019429392163945552,True
k,"K₂O, mg/kg",cs_GNDVI_diff_summer,-0.09819767523287333,0.09819767523287333,0.001200892236145499,1085,0.0021056740578989574,True
k,"K₂O, mg/kg",cs_GNDVI_ratio_autumn,-0.11161514508558087,0.11161514508558087,0.0009295384485989595,877,0.0016525612151606548,True
k,"K₂O, mg/kg",cs_GNDVI_ratio_late_summer,-0.20458220010534367,0.20458220010534367,1.0238208328015315e-11,1085,3.2159280146894733e-11,True
k,"K₂O, mg/kg",cs_GNDVI_ratio_spring,-0.012221567280903697,0.012221567280903697,0.6875947439297473,1085,0.7334343935250638,False
k,"K₂O, mg/kg",cs_GNDVI_ratio_summer,-0.10753559899347366,0.10753559899347366,0.00038763460046771676,1085,0.0007190902733314166,True
k,"K₂O, mg/kg",cs_NDVI_diff_autumn,0.1952152392588734,0.1952152392588734,5.573861942851921e-09,877,1.4413218761314058e-08,True
k,"K₂O, mg/kg",cs_NDVI_diff_late_summer,-0.10210209429696916,0.10210209429696916,0.0007568697524804296,1085,0.001374174869751702,True
k,"K₂O, mg/kg",cs_NDVI_diff_spring,0.20026391216944728,0.20026391216944728,2.80423438957559e-11,1085,8.649204864233145e-11,True
k,"K₂O, mg/kg",cs_NDVI_diff_summer,-0.10212202314371617,0.10212202314371617,0.0007550574838634999,1085,0.001374174869751702,True
k,"K₂O, mg/kg",cs_NDVI_ratio_autumn,0.30543850094190883,0.30543850094190883,2.153117995442552e-20,877,1.5101320735158722e-19,True
k,"K₂O, mg/kg",cs_NDVI_ratio_late_summer,-0.14184167578343576,0.14184167578343576,2.7251242010340367e-06,1085,5.813598295539279e-06,True
k,"K₂O, mg/kg",cs_NDVI_ratio_spring,0.027426816946474485,0.027426816946474485,0.3667649749499873,1085,0.4288989014398754,False
k,"K₂O, mg/kg",cs_NDVI_ratio_summer,-0.09992122920150215,0.09992122920150215,0.0009814307181264938,1085,0.0017327328540716028,True
k,"K₂O, mg/kg",cs_SAVI_diff_autumn,0.3683994879888403,0.3683994879888403,1.4064415960022302e-29,877,2.1179355798621817e-28,True
k,"K₂O, mg/kg",cs_SAVI_diff_late_summer,-0.241776338869255,0.241776338869255,6.755132212068988e-16,1085,2.9310404174401033e-15,True
k,"K₂O, mg/kg",cs_SAVI_diff_spring,-0.2002153115283351,0.2002153115283351,2.8358534347933162e-11,1085,8.69435304559388e-11,True
k,"K₂O, mg/kg",cs_SAVI_diff_summer,-0.12067921838923493,0.12067921838923493,6.745627012060934e-05,1085,0.0001323280088189731,True
k,"K₂O, mg/kg",cs_SAVI_ratio_autumn,0.23534764456801757,0.23534764456801757,1.676163599434886e-12,877,5.536746857488139e-12,True
k,"K₂O, mg/kg",cs_SAVI_ratio_late_summer,-0.06202897945953506,0.06202897945953506,0.0410716754601501,1085,0.05957138197052932,False
k,"K₂O, mg/kg",cs_SAVI_ratio_spring,-0.08502625316972667,0.08502625316972667,0.005069933015661332,1085,0.008400665708798065,True
k,"K₂O, mg/kg",cs_SAVI_ratio_summer,-0.10552302506919274,0.10552302506919274,0.0004984715840441515,1085,0.000921362639099659,True
k,"K₂O, mg/kg",glcm_delta_nir_asm_spr2sum,0.04880435814545512,0.04880435814545512,0.10812289566626031,1085,0.14454026783583623,False
k,"K₂O, mg/kg",glcm_delta_nir_contrast_spr2sum,-0.09739073546299895,0.09739073546299895,0.0013184806391789356,1085,0.002296129548502092,True
k,"K₂O, mg/kg",glcm_delta_nir_ent_spr2sum,-0.051949901794453655,0.051949901794453655,0.08719601462814594,1085,0.1187349986425817,False
k,"K₂O, mg/kg",glcm_delta_nir_idm_spr2sum,0.062411902712872065,0.062411902712872065,0.03983641745727391,1085,0.057943879937852966,False
k,"K₂O, mg/kg",glcm_delta_red_asm_spr2aut,0.13486753272328228,0.13486753272328228,1.8229094937804313e-05,1003,3.703689130220559e-05,True
k,"K₂O, mg/kg",glcm_delta_red_contrast_spr2aut,-0.22203991695427056,0.22203991695427056,1.1417611595542913e-12,1003,3.87140207742912e-12,True
k,"K₂O, mg/kg",glcm_delta_red_ent_spr2aut,-0.14462168039542597,0.14462168039542597,4.251787739748057e-06,1003,8.995517862607461e-06,True
k,"K₂O, mg/kg",glcm_delta_red_idm_spr2aut,0.22113773101953169,0.22113773101953169,1.4147313398912912e-12,1003,4.734264353100269e-12,True
k,"K₂O, mg/kg",glcm_ratio_asm_autumn,-0.04686280311816255,0.04686280311816255,0.13804323509827915,1003,0.17758325721185658,False
k,"K₂O, mg/kg",glcm_ratio_asm_late_summer,0.002891071032492678,0.002891071032492678,0.9242191985861351,1085,0.9333337863433948,False
k,"K₂O, mg/kg",glcm_ratio_asm_spring,0.014683517437596686,0.014683517437596686,0.6290006806459093,1085,0.6765721606947596,False
k,"K₂O, mg/kg",glcm_ratio_asm_summer,0.00549830163633433,0.00549830163633433,0.8564436974426478,1085,0.8805204278928427,False
k,"K₂O, mg/kg",glcm_ratio_contrast_autumn,0.04719352097178892,0.04719352097178892,0.13528135810816846,1003,0.17446865327804095,False
k,"K₂O, mg/kg",glcm_ratio_contrast_late_summer,0.11327477329977251,0.11327477329977251,0.0001848014779047626,1085,0.0003543758677424661,True
k,"K₂O, mg/kg",glcm_ratio_contrast_spring,0.029295425859035582,0.029295425859035582,0.33501256443919675,1085,0.3970519282242332,False
k,"K₂O, mg/kg",glcm_ratio_contrast_summer,0.0765272671458074,0.0765272671458074,0.011683896292370962,1085,0.018463441054610903,True
k,"K₂O, mg/kg",glcm_ratio_ent_autumn,0.05570916969190154,0.05570916969190154,0.07781809994856487,1003,0.10653173041086955,False
k,"K₂O, mg/kg",glcm_ratio_ent_late_summer,-0.006315064162723652,0.006315064162723652,0.8354036142671538,1085,0.8606170030277319,False
k,"K₂O, mg/kg",glcm_ratio_ent_spring,-0.0048710707182345525,0.0048710707182345525,0.8726716601668792,1085,0.8936157800108844,False
k,"K₂O, mg/kg",glcm_ratio_ent_summer,0.0035304417669349297,0.0035304417669349297,0.9075283281571139,1085,0.9219335397151633,False
k,"K₂O, mg/kg",glcm_ratio_idm_autumn,-0.14861677109793087,0.14861677109793087,2.2772187011872912e-06,1003,4.878393200869846e-06,True
k,"K₂O, mg/kg",glcm_ratio_idm_late_summer,-0.03348735682602402,0.03348735682602402,0.2704229823462772,1085,0.3257801575559857,False
k,"K₂O, mg/kg",glcm_ratio_idm_spring,0.03924596669078407,0.03924596669078407,0.19644591331911124,1085,0.2429476029453743,False
k,"K₂O, mg/kg",glcm_ratio_idm_summer,-0.12131854349757233,0.12131854349757233,6.166354580098313e-05,1085,0.00012189859247144155,True
k,"K₂O, mg/kg",s2_CIre_autumn,0.20232410758437272,0.20232410758437272,1.0020510677871999e-10,1003,2.9317151240402647e-10,True
k,"K₂O, mg/kg",s2_CIre_late_summer,-0.1967789995575614,0.1967789995575614,6.22104604249416e-11,1085,1.8411419501485606e-10,True
k,"K₂O, mg/kg",s2_CIre_spring,-0.3660699627433865,0.3660699627433865,9.602640596036681e-36,1085,3.072844990731738e-34,True
k,"K₂O, mg/kg",s2_CIre_summer,-0.052645767136313054,0.052645767136313054,0.0830388239377058,1085,0.11337567428294765,False
k,"K₂O, mg/kg",s2_IRECI_autumn,0.2629618950947555,0.2629618950947555,2.5154225169967428e-17,1003,1.2626434595120906e-16,True
k,"K₂O, mg/kg",s2_IRECI_late_summer,-0.1507292179431177,0.1507292179431177,6.109624989028906e-07,1085,1.3541679629362771e-06,True
k,"K₂O, mg/kg",s2_IRECI_spring,-0.21347531482036589,0.21347531482036589,1.197191549631671e-12,1085,4.032645219811944e-12,True
k,"K₂O, mg/kg",s2_IRECI_summer,-0.02968489810161476,0.02968489810161476,0.32862406845121317,1085,0.39038404419262446,False
k,"K₂O, mg/kg",s2_MSI_autumn,-0.20710625444408814,0.20710625444408814,3.523474865378442e-11,1003,1.0611877241610366e-10,True
k,"K₂O, mg/kg",s2_MSI_late_summer,-0.08170465186633197,0.08170465186633197,0.00708764482301501,1085,0.01148377895374584,True
k,"K₂O, mg/kg",s2_MSI_spring,-0.39851984269365537,0.39851984269365537,1.287899155885951e-42,1085,8.242554597670086e-41,True
k,"K₂O, mg/kg",s2_MSI_summer,-0.015276069420471274,0.015276069420471274,0.6152223710527807,1085,0.6645439957363369,False
k,"K₂O, mg/kg",s2_NBR_autumn,0.18121269979705631,0.18121269979705631,7.479061914026116e-09,1003,1.8956830197927583e-08,True
k,"K₂O, mg/kg",s2_NBR_late_summer,0.10489394156526564,0.10489394156526564,0.0005387626429564967,1085,0.0009922535006968573,True
k,"K₂O, mg/kg",s2_NBR_spring,0.3557106738420426,0.3557106738420426,1.0386614072390385e-33,1085,2.532355430982799e-32,True
k,"K₂O, mg/kg",s2_NBR_summer,0.014370542463188564,0.014370542463188564,0.6363309425000322,1085,0.6830218921593637,False
k,"K₂O, mg/kg",s2_NDMI_autumn,0.20710625444408814,0.20710625444408814,3.523474865378442e-11,1003,1.0611877241610366e-10,True
k,"K₂O, mg/kg",s2_NDMI_late_summer,0.08170465186633197,0.08170465186633197,0.00708764482301501,1085,0.01148377895374584,True
k,"K₂O, mg/kg",s2_NDMI_spring,0.39851984269365537,0.39851984269365537,1.287899155885951e-42,1085,8.242554597670086e-41,True
k,"K₂O, mg/kg",s2_NDMI_summer,0.015276069420471274,0.015276069420471274,0.6152223710527807,1085,0.6645439957363369,False
k,"K₂O, mg/kg",s2_NDWI_autumn,-0.04288761138955143,0.04288761138955143,0.17472118876527343,1003,0.21872187933452322,False
k,"K₂O, mg/kg",s2_NDWI_late_summer,0.31800165955733006,0.31800165955733006,6.408636105896542e-27,1085,6.696370788202101e-26,True
k,"K₂O, mg/kg",s2_NDWI_spring,0.3764855334891503,0.3764855334891503,7.254942822063246e-38,1085,2.6532362320688443e-36,True
k,"K₂O, mg/kg",s2_NDWI_summer,0.08153559962179059,0.08153559962179059,0.007207365861608648,1085,0.011640918994143936,True
k,"K₂O, mg/kg",s2_PSRI_autumn,-0.37610085343430455,0.37610085343430455,4.709023853974739e-35,1003,1.4182471842559213e-33,True
k,"K₂O, mg/kg",s2_PSRI_late_summer,-0.000655981809455161,0.000655981809455161,0.9827808319433636,1085,0.9847040821037225,False
k,"K₂O, mg/kg",s2_PSRI_spring,-0.19095434074032225,0.19095434074032225,2.2813689143193843e-10,1085,6.509276510385296e-10,True
k,"K₂O, mg/kg",s2_PSRI_summer,-0.06326587869529504,0.06326587869529504,0.03719459945773829,1085,0.054880792283463986,False
k,"K₂O, mg/kg",s2_RENDVI_autumn,0.12348553270033963,0.12348553270033963,8.820152805205551e-05,1003,0.00017041200891566952,True
k,"K₂O, mg/kg",s2_RENDVI_late_summer,-0.25973426871322836,0.25973426871322836,3.4600865624488414e-18,1085,1.8648045473408494e-17,True
k,"K₂O, mg/kg",s2_RENDVI_spring,-0.347721578778246,0.347721578778246,3.422985596646811e-32,1085,6.2591736624398835e-31,True
k,"K₂O, mg/kg",s2_RENDVI_summer,-0.07290753649641585,0.07290753649641585,0.016307718400260462,1085,0.025225232087411953,True
k,"K₂O, mg/kg",s2_S2REP_autumn,0.03759410371983667,0.03759410371983667,0.2342242129796929,1003,0.28350543036785525,False
k,"K₂O, mg/kg",s2_S2REP_late_summer,-0.10789065850563749,0.10789065850563749,0.00037064725710141887,1085,0.0006900778023124598,True
k,"K₂O, mg/kg",s2_S2REP_spring,-0.2530060232059641,0.2530060232059641,2.621632603231743e-17,1085,1.2906498969756272e-16,True
k,"K₂O, mg/kg",s2_S2REP_summer,-0.15884873842968433,0.15884873842968433,1.4423491079186615e-07,1085,3.3567397420652485e-07,True
k,"K₂O, mg/kg",ts_l8_GNDVI_cv,0.1489525344771145,0.1489525344771145,8.296551944155326e-07,1085,1.8309631876756582e-06,True
k,"K₂O, mg/kg",ts_l8_GNDVI_mean,-0.17962040344789346,0.17962040344789346,2.549065860772522e-09,1085,6.797508962060059e-09,True
k,"K₂O, mg/kg",ts_l8_GNDVI_slope,0.21757204079583153,0.21757204079583153,4.312144288975081e-13,1085,1.48175696372835e-12,True
k,"K₂O, mg/kg",ts_l8_GNDVI_std,0.08999837358754718,0.08999837358754718,0.00300630392713322,1085,0.005113712992332919,True
k,"K₂O, mg/kg",ts_l8_NDVI_cv,0.06460007787093654,0.06460007787093654,0.03336580832193975,1085,0.04980552146015496,True
k,"K₂O, mg/kg",ts_l8_NDVI_mean,-0.11095134788970433,0.11095134788970433,0.00025048636308049743,1085,0.00047020201774782016,True
k,"K₂O, mg/kg",ts_l8_NDVI_slope,0.23938378732740095,0.23938378732740095,1.321860187261117e-15,1085,5.687331225862958e-15,True
k,"K₂O, mg/kg",ts_l8_NDVI_std,0.024188708208942093,0.024188708208942093,0.4260563994407712,1085,0.4815471887719092,False
k,"K₂O, mg/kg",ts_l8_SAVI_cv,0.04305921198570986,0.04305921198570986,0.15637640583279325,1085,0.19623705829997584,False
k,"K₂O, mg/kg",ts_l8_SAVI_mean,-0.1003804430117285,0.1003804430117285,0.0009295656835278683,1085,0.0016525612151606548,True
k,"K₂O, mg/kg",ts_l8_SAVI_slope,0.18600821896415615,0.18600821896415615,6.663368701557539e-10,1085,1.8244089706938288e-09,True
k,"K₂O, mg/kg",ts_l8_SAVI_std,0.010814135935744897,0.010814135935744897,0.7219826453710048,1085,0.7606072313373549,False
k,"K₂O, mg/kg",ts_s2_BSI_cv,-0.06594480053000878,0.06594480053000878,0.02985273427735585,1085,0.04469181271931636,True
k,"K₂O, mg/kg",ts_s2_BSI_mean,-0.2645644254603744,0.2645644254603744,7.794321796353688e-19,1085,4.534878136060328e-18,True
k,"K₂O, mg/kg",ts_s2_BSI_slope,0.09390556446201094,0.09390556446201094,0.0019584218780189563,1085,0.003364805374314448,True
k,"K₂O, mg/kg",ts_s2_BSI_std,-0.2506647971357534,0.2506647971357534,5.231099599711112e-17,1085,2.479928699122305e-16,True
k,"K₂O, mg/kg",ts_s2_CIre_cv,-0.012965572861475172,0.012965572861475172,0.6696684871440081,1085,0.7158043119368103,False
k,"K₂O, mg/kg",ts_s2_CIre_mean,-0.05635412054973942,0.05635412054973942,0.06351024088266785,1085,0.08860284286628321,False
k,"K₂O, mg/kg",ts_s2_CIre_slope,0.2477059506417813,0.2477059506417813,1.2397920590832888e-16,1085,5.617464904872954e-16,True
k,"K₂O, mg/kg",ts_s2_CIre_std,-0.025610881826871313,0.025610881826871313,0.3993563505786206,1085,0.4584749990853043,False
k,"K₂O, mg/kg",ts_s2_Cl_Red_Edge_cv,-0.002032110489391108,0.002032110489391108,0.9466937246502946,1085,0.9541480059467535,False
k,"K₂O, mg/kg",ts_s2_Cl_Red_Edge_mean,-0.060354768413438994,0.060354768413438994,0.046859640029933286,1085,0.06777439461956453,False
k,"K₂O, mg/kg",ts_s2_Cl_Red_Edge_slope,0.252131845893741,0.252131845893741,3.3959140990516527e-17,1085,1.655912398775663e-16,True
k,"K₂O, mg/kg",ts_s2_Cl_Red_Edge_std,-0.027275104959675507,0.027275104959675507,0.3694226865917677,1085,0.4288989014398754,False
k,"K₂O, mg/kg",ts_s2_EVI_cv,0.012016411031824182,0.012016411031824182,0.6925693636300588,1085,0.7356753406194816,False
k,"K₂O, mg/kg",ts_s2_EVI_mean,0.040705395319251665,0.040705395319251665,0.18030434018546795,1085,0.2246127060217995,False
k,"K₂O, mg/kg",ts_s2_EVI_slope,0.29980156274888986,0.29980156274888986,5.6937688412245884e-24,1085,5.30038117583089e-23,True
k,"K₂O, mg/kg",ts_s2_EVI_std,0.03620204441045134,0.03620204441045134,0.23346229750781541,1085,0.2832528348909988,False
k,"K₂O, mg/kg",ts_s2_GNDVI_cv,0.1289985629134106,0.1289985629134106,2.025615750649187e-05,1085,4.067118683656407e-05,True
k,"K₂O, mg/kg",ts_s2_GNDVI_mean,-0.25056961598650906,0.25056961598650906,5.3792884461487455e-17,1085,2.5038142585710524e-16,True
k,"K₂O, mg/kg",ts_s2_GNDVI_slope,0.25703776702360487,0.25703776702360487,7.846042124718314e-18,1085,4.0991567018936494e-17,True
k,"K₂O, mg/kg",ts_s2_GNDVI_std,0.04551941919045963,0.04551941919045963,0.1340220985752587,1085,0.17328109714780923,False
k,"K₂O, mg/kg",ts_s2_IRECI_cv,-0.07716411641674838,0.07716411641674838,0.011003210592934532,1085,0.017495788271995282,True
k,"K₂O, mg/kg",ts_s2_IRECI_mean,-0.009310015388582258,0.009310015388582258,0.7593618542989633,1085,0.7918396525480025,False
k,"K₂O, mg/kg",ts_s2_IRECI_slope,0.2729762685851163,0.2729762685851163,5.399087612854006e-20,1085,3.590042672443183e-19,True
k,"K₂O, mg/kg",ts_s2_IRECI_std,-0.04715870072793617,0.04715870072793617,0.12055468205891764,1085,0.15745917656674957,False
k,"K₂O, mg/kg",ts_s2_MSI_cv,-0.26392922518170314,0.26392922518170314,9.498810651439364e-19,1085,5.344385773117532e-18,True
k,"K₂O, mg/kg",ts_s2_MSI_mean,-0.2530685204827853,0.2530685204827853,2.5734788585359218e-17,1085,1.2792438597770796e-16,True
k,"K₂O, mg/kg",ts_s2_MSI_slope,0.13042687209801868,0.13042687209801868,1.6351761351069486e-05,1085,3.348840724699031e-05,True
k,"K₂O, mg/kg",ts_s2_MSI_std,-0.32219868783660527,0.32219868783660527,1.2506612941089863e-27,1085,1.4553149604177295e-26,True
k,"K₂O, mg/kg",ts_s2_NBR_cv,0.08751641471838473,0.08751641471838473,0.003914798647438151,1085,0.006593345090422149,True
k,"K₂O, mg/kg",ts_s2_NBR_mean,0.22937800760360832,0.22937800760360832,2.0245388643293285e-14,1085,7.735551481616539e-14,True
k,"K₂O, mg/kg",ts_s2_NBR_slope,-0.04409682745198338,0.04409682745198338,0.14662618130400745,1085,0.18721347837319655,False
k,"K₂O, mg/kg",ts_s2_NBR_std,-0.2479757464482376,0.2479757464482376,1.1465185951063155e-16,1085,5.241227863343156e-16,True
k,"K₂O, mg/kg",ts_s2_NDMI_cv,-0.08023734002125862,0.08023734002125862,0.008188847855294048,1085,0.013102156568470478,True
k,"K₂O, mg/kg",ts_s2_NDMI_mean,0.24667251168299437,0.24667251168299437,1.6714121195832404e-16,1085,7.506693028303676e-16,True
k,"K₂O, mg/kg",ts_s2_NDMI_slope,-0.11997666311862314,0.11997666311862314,7.441346535695336e-05,1085,0.00014541868039221422,True
k,"K₂O, mg/kg",ts_s2_NDMI_std,-0.2445975344415658,0.2445975344415658,3.032267287140682e-16,1085,1.3500181313182863e-15,True
k,"K₂O, mg/kg",ts_s2_NDRE_cv,0.08635564161008552,0.08635564161008552,0.004419748980503745,1085,0.007395135549078162,True
k,"K₂O, mg/kg",ts_s2_NDRE_mean,-0.11984556118620394,0.11984556118620394,7.57845762535954e-05,1085,0.00014697614788576076,True
