target,feature,rho,abs_rho,n,group,short
k,ts_s2_NDRE_slope,0.27031429237751625,0.27031429237751625,1085,Temporal,ts_s2_NDRE_slope
k,ts_s2_NDRE_std,0.03682657087021424,0.03682657087021424,1085,Temporal,ts_s2_NDRE_std
k,ts_s2_NDVI_cv,0.07136688912618437,0.07136688912618437,1085,Temporal,ts_s2_NDVI_cv
k,ts_s2_NDVI_mean,-0.10145488127404237,0.10145488127404237,1085,Temporal,ts_s2_NDVI_mean
k,ts_s2_NDVI_slope,0.28683833183227636,0.28683833183227636,1085,Temporal,ts_s2_NDVI_slope
k,ts_s2_NDVI_std,0.017786037668300805,0.017786037668300805,1085,Temporal,ts_s2_NDVI_std
k,ts_s2_NDWI_cv,0.09906179886003312,0.09906179886003312,1085,Temporal,ts_s2_NDWI_cv
k,ts_s2_NDWI_mean,0.22484037550793554,0.22484037550793554,1085,Temporal,ts_s2_NDWI_mean
k,ts_s2_NDWI_slope,-0.23819013303136427,0.23819013303136427,1085,Temporal,ts_s2_NDWI_slope
k,ts_s2_NDWI_std,0.02529813705366324,0.02529813705366324,1085,Temporal,ts_s2_NDWI_std
k,ts_s2_PSRI_cv,-0.051087173468445185,0.051087173468445185,1085,Temporal,ts_s2_PSRI_cv
k,ts_s2_PSRI_mean,-0.2228546129764847,0.2228546129764847,1085,Temporal,ts_s2_PSRI_mean
k,ts_s2_PSRI_slope,-0.2634820466273812,0.2634820466273812,1085,Temporal,ts_s2_PSRI_slope
k,ts_s2_PSRI_std,-0.1462727810992904,0.1462727810992904,1085,Temporal,ts_s2_PSRI_std
k,ts_s2_RENDVI_cv,0.1002075572125088,0.1002075572125088,1085,Temporal,ts_s2_RENDVI_cv
k,ts_s2_RENDVI_mean,-0.14455552242878536,0.14455552242878536,1085,Temporal,ts_s2_RENDVI_mean
k,ts_s2_RENDVI_slope,0.26074551439713717,0.26074551439713717,1085,Temporal,ts_s2_RENDVI_slope
k,ts_s2_RENDVI_std,0.01185140844921018,0.01185140844921018,1085,Temporal,ts_s2_RENDVI_std
k,ts_s2_S2REP_cv,0.23724651482244916,0.23724651482244916,1085,Temporal,ts_s2_S2REP_cv
k,ts_s2_S2REP_mean,-0.266880038123592,0.266880038123592,1085,Temporal,ts_s2_S2REP_mean
k,ts_s2_S2REP_slope,0.2830065623877222,0.2830065623877222,1085,Temporal,ts_s2_S2REP_slope
k,ts_s2_S2REP_std,0.2367122601189908,0.2367122601189908,1085,Temporal,ts_s2_S2REP_std
k,ts_s2_SAVI_cv,0.07136688912618437,0.07136688912618437,1085,Temporal,ts_s2_SAVI_cv
k,ts_s2_SAVI_mean,-0.10145488127404237,0.10145488127404237,1085,Temporal,ts_s2_SAVI_mean
k,ts_s2_SAVI_slope,0.28683833183227636,0.28683833183227636,1085,Temporal,ts_s2_SAVI_slope
k,ts_s2_SAVI_std,0.01761910891238028,0.01761910891238028,1085,Temporal,ts_s2_SAVI_std
k,ts_spectral_BSI_cv,-0.06594480053000878,0.06594480053000878,1085,Temporal,ts_spectral_BSI_cv
k,ts_spectral_BSI_mean,-0.2645644254603744,0.2645644254603744,1085,Temporal,ts_spectral_BSI_mean
k,ts_spectral_BSI_slope,0.09390556446201094,0.09390556446201094,1085,Temporal,ts_spectral_BSI_slope
k,ts_spectral_BSI_std,-0.2506647971357534,0.2506647971357534,1085,Temporal,ts_spectral_BSI_std
k,ts_spectral_EVI_cv,0.012016411031824182,0.012016411031824182,1085,Temporal,ts_spectral_EVI_cv
k,ts_spectral_EVI_mean,0.040705395319251665,0.040705395319251665,1085,Temporal,ts_spectral_EVI_mean
k,ts_spectral_EVI_slope,0.29980156274888986,0.29980156274888986,1085,Temporal,ts_spectral_EVI_slope
k,ts_spectral_EVI_std,0.03620204441045134,0.03620204441045134,1085,Temporal,ts_spectral_EVI_std
k,ts_spectral_GNDVI_cv,0.1289985629134106,0.1289985629134106,1085,Temporal,ts_spectral_GNDVI_cv
k,ts_spectral_GNDVI_mean,-0.25056961598650906,0.25056961598650906,1085,Temporal,ts_spectral_GNDVI_mean
k,ts_spectral_GNDVI_slope,0.25703776702360487,0.25703776702360487,1085,Temporal,ts_spectral_GNDVI_slope
k,ts_spectral_GNDVI_std,0.04551941919045963,0.04551941919045963,1085,Temporal,ts_spectral_GNDVI_std
k,ts_spectral_NDRE_cv,0.08635564161008552,0.08635564161008552,1085,Temporal,ts_spectral_NDRE_cv
k,ts_spectral_NDRE_mean,-0.11984556118620394,0.11984556118620394,1085,Temporal,ts_spectral_NDRE_mean
k,ts_spectral_NDRE_slope,0.27031429237751625,0.27031429237751625,1085,Temporal,ts_spectral_NDRE_slope
k,ts_spectral_NDRE_std,0.03682657087021424,0.03682657087021424,1085,Temporal,ts_spectral_NDRE_std
k,ts_spectral_NDVI_cv,0.07136688912618437,0.07136688912618437,1085,Temporal,ts_spectral_NDVI_cv
k,ts_spectral_NDVI_mean,-0.10145488127404237,0.10145488127404237,1085,Temporal,ts_spectral_NDVI_mean
k,ts_spectral_NDVI_slope,0.28683833183227636,0.28683833183227636,1085,Temporal,ts_spectral_NDVI_slope
k,ts_spectral_NDVI_std,0.017786037668300805,0.017786037668300805,1085,Temporal,ts_spectral_NDVI_std
k,ts_spectral_SAVI_cv,0.07136688912618437,0.07136688912618437,1085,Temporal,ts_spectral_SAVI_cv
k,ts_spectral_SAVI_mean,-0.10145488127404237,0.10145488127404237,1085,Temporal,ts_spectral_SAVI_mean
k,ts_spectral_SAVI_slope,0.28683833183227636,0.28683833183227636,1085,Temporal,ts_spectral_SAVI_slope
k,ts_spectral_SAVI_std,0.01761910891238028,0.01761910891238028,1085,Temporal,ts_spectral_SAVI_std
k,delta_l8_GNDVI_late_summer_to_autumn,0.3420305807705756,0.3420305807705756,939,Temporal,delta_l8_GNDVI_late_summer_to_autumn
k,delta_l8_GNDVI_spring_to_autumn,0.28005238538440225,0.28005238538440225,939,Temporal,delta_l8_GNDVI_spring_to_autumn
k,delta_l8_GNDVI_spring_to_summer,0.138120008284276,0.138120008284276,1085,Temporal,delta_l8_GNDVI_spring_to_summer
k,delta_l8_GNDVI_summer_to_late_summer,-0.02850160285958025,0.02850160285958025,1085,Temporal,delta_l8_GNDVI_summer_to_late_summer
k,delta_l8_NDVI_late_summer_to_autumn,0.37779279039734104,0.37779279039734104,939,Temporal,delta_l8_NDVI_late_summer_to_autumn
k,delta_l8_NDVI_spring_to_autumn,0.3280851988786365,0.3280851988786365,939,Temporal,delta_l8_NDVI_spring_to_autumn
k,delta_l8_NDVI_spring_to_summer,0.1109443666859641,0.1109443666859641,1085,Temporal,delta_l8_NDVI_spring_to_summer
k,delta_l8_NDVI_summer_to_late_summer,-0.06281552528227868,0.06281552528227868,1085,Temporal,delta_l8_NDVI_summer_to_late_summer
k,delta_l8_SAVI_late_summer_to_autumn,0.29193976867017424,0.29193976867017424,939,Temporal,delta_l8_SAVI_late_summer_to_autumn
k,delta_l8_SAVI_spring_to_autumn,0.23388094948864754,0.23388094948864754,939,Temporal,delta_l8_SAVI_spring_to_autumn
k,delta_l8_SAVI_spring_to_summer,0.0759168675229536,0.0759168675229536,1085,Temporal,delta_l8_SAVI_spring_to_summer
k,delta_l8_SAVI_summer_to_late_summer,-0.04359403514519282,0.04359403514519282,1085,Temporal,delta_l8_SAVI_summer_to_late_summer
k,delta_s2_BSI_late_summer_to_autumn,-0.23430965042439372,0.23430965042439372,1003,Temporal,delta_s2_BSI_late_summer_to_autumn
k,delta_s2_BSI_spring_to_autumn,0.20091190488270083,0.20091190488270083,1003,Temporal,delta_s2_BSI_spring_to_autumn
k,delta_s2_BSI_spring_to_summer,0.3248939069766857,0.3248939069766857,1085,Temporal,delta_s2_BSI_spring_to_summer
k,delta_s2_BSI_summer_to_late_summer,-0.04413170998076617,0.04413170998076617,1085,Temporal,delta_s2_BSI_summer_to_late_summer
k,delta_s2_Cl_Red_Edge_late_summer_to_autumn,0.3487347985075049,0.3487347985075049,1003,Temporal,delta_s2_Cl_Red_Edge_late_summer_to_autumn
k,delta_s2_Cl_Red_Edge_spring_to_autumn,0.2741540866396339,0.2741540866396339,1003,Temporal,delta_s2_Cl_Red_Edge_spring_to_autumn
k,delta_s2_Cl_Red_Edge_spring_to_summer,-0.0005509442904618287,0.0005509442904618287,1085,Temporal,delta_s2_Cl_Red_Edge_spring_to_summer
k,delta_s2_Cl_Red_Edge_summer_to_late_summer,-0.00723784754139096,0.00723784754139096,1085,Temporal,delta_s2_Cl_Red_Edge_summer_to_late_summer
k,delta_s2_EVI_late_summer_to_autumn,0.37362402589384863,0.37362402589384863,1003,Temporal,delta_s2_EVI_late_summer_to_autumn
k,delta_s2_EVI_spring_to_autumn,0.32167941378310744,0.32167941378310744,1003,Temporal,delta_s2_EVI_spring_to_autumn
k,delta_s2_EVI_spring_to_summer,0.028385149240258,0.028385149240258,1085,Temporal,delta_s2_EVI_spring_to_summer
k,delta_s2_EVI_summer_to_late_summer,-0.0432129910853256,0.0432129910853256,1085,Temporal,delta_s2_EVI_summer_to_late_summer
k,delta_s2_GNDVI_late_summer_to_autumn,0.3361757865292699,0.3361757865292699,1003,Temporal,delta_s2_GNDVI_late_summer_to_autumn
k,delta_s2_GNDVI_spring_to_autumn,0.24634967147203587,0.24634967147203587,1003,Temporal,delta_s2_GNDVI_spring_to_autumn
k,delta_s2_GNDVI_spring_to_summer,0.08097280466750997,0.08097280466750997,1085,Temporal,delta_s2_GNDVI_spring_to_summer
k,delta_s2_GNDVI_summer_to_late_summer,-0.10317108759620432,0.10317108759620432,1085,Temporal,delta_s2_GNDVI_summer_to_late_summer
k,delta_s2_NDRE_late_summer_to_autumn,0.35694773423593545,0.35694773423593545,1003,Temporal,delta_s2_NDRE_late_summer_to_autumn
k,delta_s2_NDRE_spring_to_autumn,0.28631775370228685,0.28631775370228685,1003,Temporal,delta_s2_NDRE_spring_to_autumn
k,delta_s2_NDRE_spring_to_summer,0.058218144230234255,0.058218144230234255,1085,Temporal,delta_s2_NDRE_spring_to_summer
k,delta_s2_NDRE_summer_to_late_summer,-0.021402428051299837,0.021402428051299837,1085,Temporal,delta_s2_NDRE_summer_to_late_summer
k,delta_s2_NDVI_late_summer_to_autumn,0.3641277015027598,0.3641277015027598,1003,Temporal,delta_s2_NDVI_late_summer_to_autumn
k,delta_s2_NDVI_spring_to_autumn,0.29305399050314057,0.29305399050314057,1003,Temporal,delta_s2_NDVI_spring_to_autumn
k,delta_s2_NDVI_spring_to_summer,0.04772082856853502,0.04772082856853502,1085,Temporal,delta_s2_NDVI_spring_to_summer
k,delta_s2_NDVI_summer_to_late_summer,-0.05985399154164477,0.05985399154164477,1085,Temporal,delta_s2_NDVI_summer_to_late_summer
k,delta_s2_SAVI_late_summer_to_autumn,0.3641277015027598,0.3641277015027598,1003,Temporal,delta_s2_SAVI_late_summer_to_autumn
k,delta_s2_SAVI_spring_to_autumn,0.29305399050314057,0.29305399050314057,1003,Temporal,delta_s2_SAVI_spring_to_autumn
k,delta_s2_SAVI_spring_to_summer,0.04772082856853502,0.04772082856853502,1085,Temporal,delta_s2_SAVI_spring_to_summer
k,delta_s2_SAVI_summer_to_late_summer,-0.05985399154164477,0.05985399154164477,1085,Temporal,delta_s2_SAVI_summer_to_late_summer
k,delta_spectral_BSI_late_summer_to_autumn,-0.23430965042439372,0.23430965042439372,1003,Temporal,delta_spectral_BSI_late_summer_to_autumn
k,delta_spectral_BSI_spring_to_autumn,0.20091190488270083,0.20091190488270083,1003,Temporal,delta_spectral_BSI_spring_to_autumn
k,delta_spectral_BSI_spring_to_summer,0.3248939069766857,0.3248939069766857,1085,Temporal,delta_spectral_BSI_spring_to_summer
k,delta_spectral_BSI_summer_to_late_summer,-0.04413170998076617,0.04413170998076617,1085,Temporal,delta_spectral_BSI_summer_to_late_summer
k,delta_spectral_EVI_late_summer_to_autumn,0.37362402589384863,0.37362402589384863,1003,Temporal,delta_spectral_EVI_late_summer_to_autumn
k,delta_spectral_EVI_spring_to_autumn,0.32167941378310744,0.32167941378310744,1003,Temporal,delta_spectral_EVI_spring_to_autumn
k,delta_spectral_EVI_spring_to_summer,0.028385149240258,0.028385149240258,1085,Temporal,delta_spectral_EVI_spring_to_summer
k,delta_spectral_EVI_summer_to_late_summer,-0.0432129910853256,0.0432129910853256,1085,Temporal,delta_spectral_EVI_summer_to_late_summer
k,delta_spectral_GNDVI_late_summer_to_autumn,0.3361757865292699,0.3361757865292699,1003,Temporal,delta_spectral_GNDVI_late_summer_to_autumn
k,delta_spectral_GNDVI_spring_to_autumn,0.24634967147203587,0.24634967147203587,1003,Temporal,delta_spectral_GNDVI_spring_to_autumn
k,delta_spectral_GNDVI_spring_to_summer,0.08097280466750997,0.08097280466750997,1085,Temporal,delta_spectral_GNDVI_spring_to_summer
k,delta_spectral_GNDVI_summer_to_late_summer,-0.10317108759620432,0.10317108759620432,1085,Temporal,delta_spectral_GNDVI_summer_to_late_summer
k,delta_spectral_NDRE_late_summer_to_autumn,0.35694773423593545,0.35694773423593545,1003,Temporal,delta_spectral_NDRE_late_summer_to_autumn
k,delta_spectral_NDRE_spring_to_autumn,0.28631775370228685,0.28631775370228685,1003,Temporal,delta_spectral_NDRE_spring_to_autumn
k,delta_spectral_NDRE_spring_to_summer,0.058218144230234255,0.058218144230234255,1085,Temporal,delta_spectral_NDRE_spring_to_summer
k,delta_spectral_NDRE_summer_to_late_summer,-0.021402428051299837,0.021402428051299837,1085,Temporal,delta_spectral_NDRE_summer_to_late_summer
k,delta_spectral_NDVI_late_summer_to_autumn,0.3641277015027598,0.3641277015027598,1003,Temporal,delta_spectral_NDVI_late_summer_to_autumn
k,delta_spectral_NDVI_spring_to_autumn,0.29305399050314057,0.29305399050314057,1003,Temporal,delta_spectral_NDVI_spring_to_autumn
k,delta_spectral_NDVI_spring_to_summer,0.04772082856853502,0.04772082856853502,1085,Temporal,delta_spectral_NDVI_spring_to_summer
k,delta_spectral_NDVI_summer_to_late_summer,-0.05985399154164477,0.05985399154164477,1085,Temporal,delta_spectral_NDVI_summer_to_late_summer
k,delta_spectral_SAVI_late_summer_to_autumn,0.3641277015027598,0.3641277015027598,1003,Temporal,delta_spectral_SAVI_late_summer_to_autumn
k,delta_spectral_SAVI_spring_to_autumn,0.29305399050314057,0.29305399050314057,1003,Temporal,delta_spectral_SAVI_spring_to_autumn
k,delta_spectral_SAVI_spring_to_summer,0.04772082856853502,0.04772082856853502,1085,Temporal,delta_spectral_SAVI_spring_to_summer
k,delta_spectral_SAVI_summer_to_late_summer,-0.05985399154164477,0.05985399154164477,1085,Temporal,delta_spectral_SAVI_summer_to_late_summer
k,range_l8_GNDVI,0.0911402795934098,0.0911402795934098,1085,Other,range_l8_GNDVI
k,range_l8_NDVI,0.05931259590300126,0.05931259590300126,1085,Other,range_l8_NDVI
k,range_l8_SAVI,0.036608636105540215,0.036608636105540215,1085,Other,range_l8_SAVI
k,range_s2_BSI,-0.2552754781795802,0.2552754781795802,1085,Other,range_s2_BSI
k,range_s2_Cl_Red_Edge,-0.015287119078073577,0.015287119078073577,1085,Other,range_s2_Cl_Red_Edge
k,range_s2_EVI,0.047857784188612564,0.047857784188612564,1085,Other,range_s2_EVI
k,range_s2_GNDVI,0.05392848110886626,0.05392848110886626,1085,Other,range_s2_GNDVI
k,range_s2_NDRE,0.0363237550735053,0.0363237550735053,1085,Other,range_s2_NDRE
k,range_s2_NDVI,0.025464290642277482,0.025464290642277482,1085,Other,range_s2_NDVI
k,range_s2_SAVI,0.025464290642277482,0.025464290642277482,1085,Other,range_s2_SAVI
k,range_spectral_BSI,-0.2552754781795802,0.2552754781795802,1085,Other,range_spectral_BSI
k,range_spectral_EVI,0.047857784188612564,0.047857784188612564,1085,Other,range_spectral_EVI
k,range_spectral_GNDVI,0.05392848110886626,0.05392848110886626,1085,Other,range_spectral_GNDVI
k,range_spectral_NDRE,0.0363237550735053,0.0363237550735053,1085,Other,range_spectral_NDRE
k,range_spectral_NDVI,0.025464290642277482,0.025464290642277482,1085,Other,range_spectral_NDVI
k,range_spectral_SAVI,0.025464290642277482,0.025464290642277482,1085,Other,range_spectral_SAVI
p,s2_B11_autumn,-0.11671040258835541,0.11671040258835541,1003,Spectral,B11_autumn
p,s2_B11_late_summer,0.02833607742235003,0.02833607742235003,1085,Spectral,B11_late_summer
p,s2_B11_spring,-0.1851367119269072,0.1851367119269072,1085,Spectral,B11_spring
p,s2_B11_summer,-0.1877458804128068,0.1877458804128068,1085,Spectral,B11_summer
p,s2_B12_autumn,-0.0707426518048067,0.0707426518048067,1003,Spectral,B12_autumn
p,s2_B12_late_summer,0.11472584006471417,0.11472584006471417,1085,Spectral,B12_late_summer
p,s2_B12_spring,-0.18259100867299508,0.18259100867299508,1085,Spectral,B12_spring
p,s2_B12_summer,-0.04070837282062281,0.04070837282062281,1085,Spectral,B12_summer
p,s2_B2_autumn,-0.2066734916781604,0.2066734916781604,1003,Spectral,B2_autumn
p,s2_B2_late_summer,-0.24484240996108733,0.24484240996108733,1085,Spectral,B2_late_summer
p,s2_B2_spring,-0.2580096627089107,0.2580096627089107,1085,Spectral,B2_spring
p,s2_B2_summer,-0.20796554909512208,0.20796554909512208,1085,Spectral,B2_summer
p,s2_B3_autumn,-0.2343983583706501,0.2343983583706501,1003,Spectral,B3_autumn
p,s2_B3_late_summer,-0.31200725295924514,0.31200725295924514,1085,Spectral,B3_late_summer
p,s2_B3_spring,-0.26400768854229256,0.26400768854229256,1085,Spectral,B3_spring
p,s2_B3_summer,-0.27327344798260567,0.27327344798260567,1085,Spectral,B3_summer
p,s2_B4_autumn,-0.1536356740762691,0.1536356740762691,1003,Spectral,B4_autumn
p,s2_B4_late_summer,-0.2896517858980009,0.2896517858980009,1085,Spectral,B4_late_summer
p,s2_B4_spring,-0.2611317678266014,0.2611317678266014,1085,Spectral,B4_spring
p,s2_B4_summer,-0.2652581448208968,0.2652581448208968,1085,Spectral,B4_summer
p,s2_B5_autumn,-0.21642365919440873,0.21642365919440873,1003,Spectral,B5_autumn
p,s2_B5_late_summer,-0.2677367465936868,0.2677367465936868,1085,Spectral,B5_late_summer
p,s2_B5_spring,-0.2735234565535916,0.2735234565535916,1085,Spectral,B5_spring
p,s2_B5_summer,-0.318417438705833,0.318417438705833,1085,Spectral,B5_summer
p,s2_B6_autumn,-0.2261424557066507,0.2261424557066507,1003,Spectral,B6_autumn
p,s2_B6_late_summer,-0.12360512823557784,0.12360512823557784,1085,Spectral,B6_late_summer
p,s2_B6_spring,-0.25535413909354027,0.25535413909354027,1085,Spectral,B6_spring
p,s2_B6_summer,-0.057604072880321655,0.057604072880321655,1085,Spectral,B6_summer
p,s2_B7_autumn,-0.21843246203634842,0.21843246203634842,1003,Spectral,B7_autumn
p,s2_B7_late_summer,-0.09870361496669175,0.09870361496669175,1085,Spectral,B7_late_summer
p,s2_B7_spring,-0.2604888470332416,0.2604888470332416,1085,Spectral,B7_spring
p,s2_B7_summer,-0.036187876218905096,0.036187876218905096,1085,Spectral,B7_summer
p,s2_B8_autumn,-0.2121660995257624,0.2121660995257624,1003,Spectral,B8_autumn
p,s2_B8_late_summer,-0.08255193188268597,0.08255193188268597,1085,Spectral,B8_late_summer
p,s2_B8_spring,-0.24289795157537689,0.24289795157537689,1085,Spectral,B8_spring
p,s2_B8_summer,-0.061675572579861934,0.061675572579861934,1085,Spectral,B8_summer
p,s2_B8A_autumn,-0.20696274125576292,0.20696274125576292,1003,Spectral,B8A_autumn
p,s2_B8A_late_summer,-0.07007603157205687,0.07007603157205687,1085,Spectral,B8A_late_summer
p,s2_B8A_spring,-0.2592537062225683,0.2592537062225683,1085,Spectral,B8A_spring
p,s2_B8A_summer,-0.037312632908564236,0.037312632908564236,1085,Spectral,B8A_summer
p,s2_BSI_autumn,0.18606806470927592,0.18606806470927592,1003,Spectral,BSI_autumn
p,s2_BSI_late_summer,0.12688556522449845,0.12688556522449845,1085,Spectral,BSI_late_summer
p,s2_BSI_spring,0.17373153195251942,0.17373153195251942,1085,Spectral,BSI_spring
p,s2_BSI_summer,-0.03134513935312205,0.03134513935312205,1085,Spectral,BSI_summer
p,s2_Cl_Red_Edge_autumn,-0.021558371022619403,0.021558371022619403,1003,Spectral,Cl_Red_Edge_autumn
p,s2_Cl_Red_Edge_late_summer,0.030976511073611816,0.030976511073611816,1085,Spectral,Cl_Red_Edge_late_summer
p,s2_Cl_Red_Edge_spring,0.18913919336283586,0.18913919336283586,1085,Spectral,Cl_Red_Edge_spring
p,s2_Cl_Red_Edge_summer,0.1420973953571356,0.1420973953571356,1085,Spectral,Cl_Red_Edge_summer
p,s2_EVI_autumn,-0.11124629329074358,0.11124629329074358,1003,Spectral,EVI_autumn
p,s2_EVI_late_summer,0.04639999533545936,0.04639999533545936,1085,Spectral,EVI_late_summer
p,s2_EVI_spring,-0.0885051576233716,0.0885051576233716,1085,Spectral,EVI_spring
